년도,학기,학과명,과목코드,과목명,분반,주야,이수구분명,교수성명,학점,수강정원,개설여부,강의실명,수강인원,W업시간,성적평가방식구분,영의강의여부,학년,코드쉐어링과목코드,코드쉐어링분반,코드쉐어링되어진과목,코드쉐어링수강여부,비고,개설세부,인정영역구분,인정영역구분명
2015,2,글로벌리더십학부,GEK10015,한동인성교육,02,주간,교양필수,Nicholas Scott Lantinga,1,40,Y,OH 403,23,F1,성적만P/F나감,Y,1,,,,N,,,W05,인성1
2015,2,글로벌리더십학부,GEK10020,한국의 전통문화,01,주간,교양선택필수,김윤규,3,60,Y,HDH 418B,45,"M6,Th6",일반과목,N,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10021,생활체육 1,01,주간,교양선택,지승원,1,30,Y, ,25,Th6,성적만P/F나감,N,1,,,,N,태권도 / 강의실 : CCR,,W31,스포츠
2015,2,글로벌리더십학부,GEK10021,생활체육 1,02,주간,교양선택,배치헌,1,20,Y,NTH 213,16,"Th5,Th6",성적만P/F나감,N,1,,,,N,테니스,,W31,스포츠
2015,2,글로벌리더십학부,GEK10021,생활체육 1,03,주간,교양선택,윤영철,1,20,Y,NTH 213,18,"S1,S2",성적만P/F나감,N,1,,,,N,테니스,,W31,스포츠
2015,2,글로벌리더십학부,GEK10021,생활체육 1,04,주간,교양선택,김구현,1,20,Y,HDH 418B,22,F5,성적만P/F나감,N,1,,,,N,조정 / 강의실: 1~5주차 사용 / 야외실기 수업위주의 강의편성,,W31,스포츠
2015,2,글로벌리더십학부,GEK10021,생활체육 1,05,주간,교양선택,김선숙,1,20,Y, ,18,"F8,F9",성적만P/F나감,N,1,,,,N,탁구 / 강의실 : 로뎀관 탁구장,,W31,스포츠
2015,2,글로벌리더십학부,GEK10021,생활체육 1,06,주간,교양선택,조긍연,1,50,Y,SU 101,26,"S1,S2",성적만P/F나감,N,1,,,,N,"축구 / 09:35~11:15 (100분 수업) / 강의장소: 히딩크드림필드 (악천우 시, 학생회관 101호)",,W31,스포츠
2015,2,글로벌리더십학부,GEK10022,수화1,01,주간,교양선택,이지영,2,40,Y,NMH 410A,43,"M5,Th5",성적만P/F나감,N,1,,,,N,,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK10029,수화2,01,주간,교양선택,이지영,2,40,Y,NMH 410A,17,"M6,Th6",성적만P/F나감,N,1,,,,N,수화1 이수한 학생가능,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK10030,철학개론,01,주간,교양선택필수,손화철,3,120,Y,OH 405,139,"Tu4,F4",일반과목,Y,1,,,,N,각 학년 30명씩,,W27,인문학
2015,2,글로벌리더십학부,GEK10035,한국사(근현대사),01,주간,교양선택필수,류대영,3,50,Y,HDH 425B,29,"M3,Th3",일반과목,N,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10035,한국사(근현대사),02,주간,교양선택필수,정성일,3,60,Y,HDH 418B,27,"Tu2,Tu3",일반과목,Y,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10035,한국사(근현대사),03,주간,교양선택필수,정성일,3,60,Y,HDH 418B,32,"Tu5,Tu6",일반과목,N,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10039,역사와 인간,01,주간,교양선택필수,류대영,3,50,Y,HDH 425B,32,"M2,Th2",일반과목,N,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10040,사회학개론,01,주간,교양선택필수,정태식,3,40,Y,NTH 213,17,"M4,M5",일반과목,N,1,,,,N,,,W28,사회과학
2015,2,글로벌리더십학부,GEK10040,사회학개론,02,주간,교양선택필수,정태식,3,70,Y,OH 402,66,"M6,M7",일반과목,Y,1,,,,N,,,W28,사회과학
2015,2,글로벌리더십학부,GEK10041,심리학개론,01,주간,교양선택,신성만,3,200,Y,ANH Auditorium,189,"M3,Th3",일반과목,N,1,GEK10041,01,D,N,,,W18,전공기초
2015,2,글로벌리더십학부,GEK10041,심리학개론,02,주간,교양선택,이혜주,3,60,Y,HDH 320A,32,"M7,Th7",일반과목,Y,1,,,,N,,,W18,전공기초
2015,2,글로벌리더십학부,GEK10041,심리학개론,03,주간,교양선택,이종환,3,60,Y,HDH 323C,35,"Tu3,Tu4",일반과목,N,1,,,,N,,,W18,전공기초
2015,2,글로벌리더십학부,GEK10041,심리학개론,04,주간,교양선택,문은주,3,50,Y,NMH 410A,32,"Tu5,Tu6",일반과목,N,1,,,,N,,,W18,전공기초
2015,2,글로벌리더십학부,GEK10042,사회복지개론,01,주간,교양선택,유장춘외 3명,3,120,Y,HDH 418B,79,"M3,Th3",일반과목,N,1,,,,N,,,W18,전공기초
2015,2,글로벌리더십학부,GEK10046,사회봉사1,01,주간,교양필수,신성만,1,990,Y,,290,,성적만P/F나감,N,1,,,,N,,,W05,인성1
2015,2,글로벌리더십학부,GEK10048,비전과 창의융합,01,주간,교양선택필수,장순흥,2,50,Y,HDH 214,11,"W2,W3",성적만P/F나감,N,1,,,,N,100분수업 (10:00~11:40),,W56,융복합
2015,2,글로벌리더십학부,GEK10053,미분방정식과 응용,01,주간,교양선택필수,김광익,3,60,Y,NMH 105,52,"M4,Th4",일반과목,N,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10055,물리학 1,01,주간,교양선택필수,조현지,3,30,Y,OH 420,48,"Tu1,F1",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10056,물리학 2,01,주간,교양선택필수,조현지,3,50,Y,OH 420,33,"Tu2,F2",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10056,물리학 2,02,주간,교양선택필수,조현지,3,50,Y,OH 420,34,"Tu3,F3",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10057,일반생물학,01,주간,교양선택필수,김아람외 2명,3,45,Y,NMH 402,9,"M5,Th5",일반과목,N,1,GEK10057,01,D,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10057,일반생물학,02,주간,교양선택필수,도명술외 1명,3,60,Y,NMH 404,35,"M5,Th5",일반과목,N,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10057,일반생물학,03,주간,교양선택필수,WilhelmHolzapfel,3,60,Y,NMH 403,62,"M2,Th2",일반과목,Y,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10058,일반화학,01,주간,교양선택필수,김한옥,3,60,Y,NMH 410B,20,"Tu6,F6",일반과목,N,1,GEK10058,01,D,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10058,일반화학,02,주간,교양선택필수,김한옥,3,60,Y,NMH 403,56,"Tu5,F5",일반과목,N,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10059,환경과 인간,01,주간,교양선택필수,도형기,3,50,Y,OH 영상정보실,50,"M5,Th5",일반과목,N,1,,,,N,,,W56,융복합
2015,2,글로벌리더십학부,GEK10059,환경과 인간,02,주간,교양선택필수,김주일외 1명,3,60,Y,OH 402,42,"M3,Th3",일반과목,N,1,,,,N,,,W56,융복합
2015,2,글로벌리더십학부,GEK10060,식품과 건강,01,주간,교양선택필수,신현길외 2명,3,60,Y,ANH 304,25,"M3,Th3",일반과목,N,1,,,,N,,,W56,융복합
2015,2,글로벌리더십학부,GEK10061,음악의 이해,01,주간,교양선택,한지은,3,45,Y,HCA 2층,50,"Tu2,F2",성적만P/F나감,N,1,,,,N,4-2학년25명/1학년20명,,W17,예술
2015,2,글로벌리더십학부,GEK10061,음악의 이해,02,주간,교양선택,한지은,3,45,Y,HCA 2층,54,"Tu3,F3",성적만P/F나감,N,1,,,,N,4-2학년25명/1학년20명,,W17,예술
2015,2,글로벌리더십학부,GEK10062,미술의 이해,01,주간,교양선택,김민지,3,80,Y,NMH 410A,62,"M2,Th2",성적만P/F나감,N,1,,,,N,,,W17,예술
2015,2,글로벌리더십학부,GEK10062,미술의 이해,02,주간,교양선택,김민지,3,80,Y,NMH 410A,32,"M3,Th3",성적만P/F나감,N,1,,,,N,,,W17,예술
2015,2,글로벌리더십학부,GEK10065,영상의 이해,01,주간,교양선택,강두필,3,40,Y,NMH 402,19,"M1,Th1",일반과목,N,1,,,,N,2015학번만 수강가능,,W17,예술
2015,2,글로벌리더십학부,GEK10066,공간학입문,01,주간,교양선택,알버트 두순 김외 1명,3,80,Y,NTH 313,67,"Tu2,F2",일반과목,N,1,,,,N,,,W18,전공기초
2015,2,글로벌리더십학부,GEK10070,생활속의 생명과학,01,주간,교양선택필수,도형기외 1명,3,60,Y,NMH 410B,55,"M3,Th3",일반과목,N,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10076,비전과 진로탐색,01,주간,교양선택,제양규,1,80,Y,OH 305,33,W2,성적만P/F나감,N,1,,,,N,1학년 우선 수강,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK10076,비전과 진로탐색,02,주간,교양선택,제양규,1,80,Y,OH 305,68,W3,성적만P/F나감,N,1,,,,N,1학년 우선 수강,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK10077,창의적 문제해결 리더십,01,주간,교양선택,김정원,2,15,Y,NTH 213,18,"Tu6,Tu7",성적만P/F나감,N,1,GEK10077,01,D,N,,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK10081,공학수학,01,주간,교양선택필수,이한진,3,40,Y,HDH 425B,18,"Tu6,F6",일반과목,Y,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10082,선형대수학,01,주간,교양선택필수,송민경,3,60,Y,HDH 425B,58,"M5,Th5",일반과목,N,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10087,동양의 역사와 문화,01,주간,교양선택필수,김종건,3,60,Y,HDH 418B,29,"Th8,Th9",일반과목,N,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10088,서양의 역사와 문화,01,주간,교양선택필수,남철호,3,60,Y,OH 305,54,"Tu4,Tu5",일반과목,N,1,GEK10088,01,D,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10088,서양의 역사와 문화,02,주간,교양선택필수,남철호,3,60,Y,OH 305,58,"Tu6,Tu7",일반과목,N,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10089,외국인을 위한 한국 언어와 문화,01,주간,교양선택필수,조정수,3,40,Y,NMH 104A,30,"Th5,Th6",일반과목,Y,1,,,,N,"재외, foreign students only",,W27,인문학
2015,2,글로벌리더십학부,GEK10089,외국인을 위한 한국 언어와 문화,02,주간,교양선택필수,조정수,3,40,Y,NMH 404,7,"F2,F3",일반과목,Y,1,,,,N,"재외, foreign students only",,W27,인문학
2015,2,글로벌리더십학부,GEK10090,물리학 개론,01,주간,교양선택필수,조현지,3,50,Y,HDH 425B,57,"Tu5,F5",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10094,일반화학실험,01,주간,교양선택필수,도형기,1,20,Y,NMH 411,10,"Th8,Th9",성적만P/F나감,N,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10095,Calculus 1,01,주간,교양선택필수,이한진,3,80,Y,HDH 318,52,"Tu3,F3",일반과목,Y,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10095,Calculus 1,02,주간,교양선택필수,박병오,3,80,Y,OH 405,73,"M5,Th5",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10095,Calculus 1,03,주간,교양선택필수,정상모외 1명,3,60,Y,NMH 410B,28,"Tu1,F1",일반과목,Y,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10096,Calculus 2,01,주간,교양선택필수,송민경,3,80,Y,HDH 418B,75,"M2,Th2",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10096,Calculus 2,02,주간,교양선택필수,송민경,3,60,Y,HDH 425B,43,"M4,Th4",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10097,Calculus 3,01,주간,교양선택필수,박병오,3,80,Y,OH 405,63,"M6,Th6",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10098,교회음악 연습,01,주간,교양선택,한지은,2,40,Y,HCA 2층,49,"Tu5,F5",성적만P/F나감,N,1,,,,N,4-2학년20명/1학년20명,,W17,예술
2015,2,글로벌리더십학부,GEK10098,교회음악 연습,02,주간,교양선택,유진아,2,40,Y,HCA 2층,50,"M3,Th3",성적만P/F나감,Y,1,,,,N,,,W17,예술
2015,2,글로벌리더십학부,GEK10099,시각예술의 이해,01,주간,교양선택,김민지,3,60,Y,NMH 410A,48,"M4,Th4",일반과목,N,1,,,,N,,,W17,예술
2015,2,글로벌리더십학부,GEK20001,채플(한국어) 3,01,주간,교양필수,최정훈외 4명,0,999,Y,,86,,P학점과목,N,1,GEK10001,01,C,N,,,W04,신앙1
2015,2,글로벌리더십학부,GEK20002,채플(한국어) 4,01,주간,교양필수,최정훈외 4명,0,999,Y,,679,,P학점과목,N,1,GEK10001,01,C,N,,,W04,신앙1
2015,2,글로벌리더십학부,GEK20008,공동체리더십훈련3,01,주간,교양필수,Unconfirmed,0.5,950,Y,,67,,성적만P/F나감,N,1,GEK10008,01,C,N,,,W05,인성1
2015,2,글로벌리더십학부,GEK20009,공동체리더십훈련4,01,주간,교양필수,Unconfirmed,0.5,950,Y,,727,,성적만P/F나감,N,1,GEK10008,01,C,N,,,W05,인성1
2015,2,글로벌리더십학부,GEK20011,기독교 세계관,01,주간,교양선택필수,곽진환,2,50,Y,NMH 410A,42,"W2,W3",일반과목,N,1,,,,N,100분 수업(연강),,W08,세계관1
2015,2,글로벌리더십학부,GEK20011,기독교 세계관,02,주간,교양선택필수,최용준,2,60,Y,NTH 310,21,"M3,Th3",일반과목,N,1,,,,N,50분 수업,,W08,세계관1
2015,2,글로벌리더십학부,GEK20011,기독교 세계관,03,주간,교양선택필수,최용준,2,60,Y,NTH 313,29,"M4,Th4",일반과목,Y,1,,,,N,50분 수업,,W08,세계관1
2015,2,글로벌리더십학부,GEK20016,신앙특론,01,주간,교양선택필수,최정훈,3,50,Y,NMH 404,56,"M2,Th2",성적만P/F나감,N,1,,,,N,영성과 정체성,,W09,세계관2
2015,2,글로벌리더십학부,GEK20017,학문과신앙1,01,주간,교양선택필수,최용준,3,60,Y,OH 420,47,"Tu5,F5",일반과목,N,1,,,,N,기독교 세계관을 들었을 경우 수강 가능(기독교 세계관에 대한 베이스를 가진자도 포함),,W09,세계관2
2015,2,글로벌리더십학부,GEK20017,학문과신앙1,02,주간,교양선택필수,최용준,3,50,Y,OH 420,33,"Tu4,F4",일반과목,Y,1,,,,N,기독교 세계관을 들었을 경우 수강 가능(기독교 세계관에 대한 베이스를 가진자도 포함),,W09,세계관2
2015,2,글로벌리더십학부,GEK20019,교회사의이해,01,주간,교양선택필수,Richard M. Hamm,3,30,Y,HDH 303A,29,"Tu4,F4",일반과목,Y,1,,,,N,different from the Spring 2015 Church History course,,W09,세계관2
2015,2,글로벌리더십학부,GEK20021,생활체육 2,01,주간,교양선택,지승원,1,30,Y, ,26,Tu7,성적만P/F나감,N,1,,,,N,태권도 / 강의실 : CCR,,W31,스포츠
2015,2,글로벌리더십학부,GEK20021,생활체육 2,02,주간,교양선택,배치헌,1,20,Y,NTH 213,21,"Th7,Th8",성적만P/F나감,N,1,,,,N,테니스,,W31,스포츠
2015,2,글로벌리더십학부,GEK20021,생활체육 2,03,주간,교양선택,윤영철,1,20,Y,NTH 213,20,"S3,S4",성적만P/F나감,N,1,,,,N,테니스,,W31,스포츠
2015,2,글로벌리더십학부,GEK20024,세계문화의 이해,01,주간,교양선택,이한진,0,30,Y,,18,,V학점(PF성적),N,1,,,,N,,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK20028,인간관계와자기성장,01,주간,교양선택,이재명,3,60,Y,SU 101,50,"Th2,Th3",성적만P/F나감,N,1,,,,N,,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK20028,인간관계와자기성장,02,주간,교양선택,이재명,3,60,Y,SU 101,60,"Th5,Th6",성적만P/F나감,N,1,,,,N,,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK20028,인간관계와자기성장,04,주간,교양선택,황인식,3,60,Y,NMH 404,59,"Tu2,Tu3",성적만P/F나감,Y,1,,,,N,,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK20038,물리학실험2,01,주간,교양선택필수,조현지,1,25,Y,HDH 419,9,"Th1,Th2",성적만P/F나감,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK20042,교육학개론,01,주간,교양선택필수,Michael Fowler,3,40,Y,OH 402,81,"M2,Th2",일반과목,Y,1,,,,N,,,W28,사회과학
2015,2,글로벌리더십학부,GEK20042,교육학개론,02,주간,교양선택필수,김경선,3,40,Y,OH 403,45,"Tu5,F5",V학점(A+~F성적),N,1,,,,N,TEP(Teacher Education Program) 선수과목 / TEP 희망자 우선 수강,,W28,사회과학
2015,2,글로벌리더십학부,GEK20043,공학윤리,01,주간,교양선택필수,손화철,3,80,Y,OH 403,82,"Tu2,F2",일반과목,Y,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK20044,시민생활과 법,01,주간,교양선택필수,임은호,3,60,Y,NMH 405,58,"M6,M7",일반과목,N,1,,,,N,,,W28,사회과학
2015,2,글로벌리더십학부,GEK20046,사회봉사2,01,주간,교양필수,신성만,1,990,Y,,243,,성적만P/F나감,N,2,,,,N,,,W05,인성1
2015,2,글로벌리더십학부,GEK20047,사회봉사3,01,주간,교양선택,신성만,1,990,Y,,39,,성적만P/F나감,N,2,,,,N,,,W05,인성1
2015,2,글로벌리더십학부,GEK20048,비전과 취업역량개발,01,주간,교양선택,제양규,1,100,Y,OH 405,22,W8,성적만P/F나감,N,2,GEK20048,01,D,N,"3,4학년 우선 수강",,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK20048,비전과 취업역량개발,02,주간,교양선택,제양규,1,100,Y,OH 405,31,W8,성적만P/F나감,N,2,GEK20048,01,C,N,"3,4학년 우선 수강",,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK20048,비전과 취업역량개발,03,주간,교양선택,제양규,1,100,Y,OH 405,16,W8,성적만P/F나감,N,2,GEK20048,01,C,N,"3,4학년 우선 수강",,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK20051,Mission Perspective,01,주간,교양선택필수,조원철외 4명,2,50,Y,OH 420,19,"W2,W3",일반과목,N,1,,,,N,,,W08,세계관1
2015,2,글로벌리더십학부,GEK20051,Mission Perspective,02,주간,교양선택필수,이경원,2,50,Y,NMH 110,12,"W3,W4",일반과목,Y,1,,,,N,,,W08,세계관1
2015,2,글로벌리더십학부,GEK20053,통계학,01,주간,교양선택필수,김헌주,3,45,Y,HDH 418B,55,"M5,Th5",일반과목,N,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK20058,성경의 이해,01,주간,교양선택필수,이재현,2,60,Y,OH 403,67,"M2,Th2",성적만P/F나감,N,2,,,,N,장기려 College RC 분반 권장,,W34,기독교신앙기초1
2015,2,글로벌리더십학부,GEK20058,성경의 이해,02,주간,교양선택필수,Gregory T. Brown,2,60,Y,NMH 404,19,"M6,Th6",성적만P/F나감,Y,2,,,,N,Carmichael College RC 분반 권장,,W34,기독교신앙기초1
2015,2,글로벌리더십학부,GEK20059,기독교의 이해,01,주간,교양선택필수,김완진,2,70,Y,NMH 410A,75,"Tu3,F3",성적만P/F나감,N,2,,,,N,"1학년 우선 수강, Torrey College RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20059,기독교의 이해,02,주간,교양선택필수,김완진,2,70,Y,NMH 410A,72,"Tu4,F4",성적만P/F나감,N,2,,,,N,"1학년 우선 수강, Torrey College RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20059,기독교의 이해,03,주간,교양선택필수,이재현,2,70,Y,OH 403,69,"M3,Th3",성적만P/F나감,N,2,,,,N,"1학년 우선 수강, 장기려 College RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20060,기독교와 포스트모더니즘,01,주간,교양선택필수,최정훈,2,70,Y,NMH 404,65,"M3,Th3",성적만P/F나감,N,2,,,,N,"1학년 우선 수강, 손양원 College RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20060,기독교와 포스트모더니즘,02,주간,교양선택필수,최정훈,2,70,Y,NMH 404,75,"M4,Th4",성적만P/F나감,N,2,,,,N,"1학년 우선 수강, 손양원 College RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20060,기독교와 포스트모더니즘,03,주간,교양선택필수,황영호,2,70,Y,NMH 403,71,"Tu3,F3",성적만P/F나감,Y,2,,,,N,"1학년 우선 수강, Kuyper college RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20062,기독교 변증학,01,주간,교양선택필수,김형겸,3,60,Y,NMH 403,89,"M6,Th6",성적만P/F나감,N,2,,,,N,,,W09,세계관2
2015,2,글로벌리더십학부,GEK20062,기독교 변증학,02,주간,교양선택필수,김기호,3,60,Y,OH 403,123,"Tu3,F3",성적만P/F나감,N,2,,,,N,,,W09,세계관2
2015,2,글로벌리더십학부,GEK20062,기독교 변증학,03,주간,교양선택필수,김형겸,3,70,Y,NMH 403,84,"M7,Th7",성적만P/F나감,N,2,,,,N,,,W09,세계관2
2015,2,글로벌리더십학부,GEK20065,기독교와 비교 종교,01,주간,교양선택필수,김기호,2,70,Y,OH 403,71,"M5,Th5",성적만P/F나감,N,2,,,,N,"1학년 우선 수강, 열송학사 College RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20065,기독교와 비교 종교,02,주간,교양선택필수,김기호,2,70,Y,OH 403,68,"M6,Th6",성적만P/F나감,N,2,,,,N,"1학년 우선 수강, 열송학사 College RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20065,기독교와 비교 종교,03,주간,교양선택필수,김형겸,2,70,Y,NMH 403,72,"M3,Th3",성적만P/F나감,N,2,,,,N,1학년 우선 수강,,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20065,기독교와 비교 종교,04,주간,교양선택필수,김형겸,2,70,Y,NMH 403,84,"M5,Th5",성적만P/F나감,N,2,,,,N,1학년 우선 수강,,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK30001,채플(한국어) 5,01,주간,교양필수,최정훈외 4명,0,999,Y,,171,,P학점과목,N,3,GEK10001,01,C,N,,,W04,신앙1
2015,2,글로벌리더십학부,GEK30002,채플(한국어) 6,01,주간,교양필수,최정훈외 4명,0,999,Y,,612,,P학점과목,N,3,GEK10001,01,C,N,,,W04,신앙1
2015,2,글로벌리더십학부,GEK30008,공동체리더십훈련5,01,주간,교양필수,Unconfirmed,0.5,950,Y,,183,,성적만P/F나감,N,1,GEK10008,01,C,N,,,W05,인성1
2015,2,글로벌리더십학부,GEK30009,공동체리더십훈련6,01,주간,교양필수,Unconfirmed,0.5,950,Y,,620,,성적만P/F나감,N,3,GEK10008,01,C,N,,,W05,인성1
2015,2,글로벌리더십학부,GEK30014,기독교와현대사상,01,주간,교양선택필수,최용준,3,80,Y,OH 402,78,"M5,Th5",일반과목,Y,1,,,,N,,,W09,세계관2
2015,2,글로벌리더십학부,GEK30014,기독교와현대사상,02,주간,교양선택필수,김기호,3,50,Y,OH 420,43,"M2,Th2",일반과목,N,1,,,,N,,,W09,세계관2
2015,2,글로벌리더십학부,GEK30014,기독교와현대사상,03,주간,교양선택필수,최용준,3,60,Y,OH 420,55,"M6,Th6",일반과목,N,1,,,,N,,,W09,세계관2
2015,2,글로벌리더십학부,GEK30015,현대사회와선교,01,주간,교양선택필수,마민호외 6명,3,80,Y,OH 405,78,"W2,W3",일반과목,N,1,,,,N,,,W09,세계관2
2015,2,글로벌리더십학부,GEK30015,현대사회와선교,02,주간,교양선택필수,마민호외 6명,3,80,Y,OH 405,81,Tu6,일반과목,N,1,,,,N,"온라인, 오프라인 1:1 블렌디드 수업",,W09,세계관2
2015,2,글로벌리더십학부,GEK30022,리더십의 이해,01,주간,교양선택,라원기,2,60,Y,SU 101,40,"M5,M6",성적만P/F나감,N,1,,,,N,,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK30022,리더십의 이해,02,주간,교양선택,김정원,2,15,Y,NTH 213,15,"Tu6,Tu7",성적만P/F나감,N,1,GEK10077,01,C,N,,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK30045,현대사회와 여성,01,주간,교양선택필수,최경화,3,60,Y,NTH 213,14,"M2,M3",일반과목,N,1,,,,N,,,W28,사회과학
2015,2,글로벌리더십학부,GEK30047,사회봉사4,01,주간,교양선택,신성만,1,990,Y,,7,,성적만P/F나감,N,3,,,,N,,,W05,인성1
2015,2,글로벌리더십학부,GEK40001,채플(한국어) 7,01,주간,교양선택,최정훈외 4명,1,999,Y,,88,,성적만P/F나감,N,4,GEK10001,01,C,N,"채플1~6을 들었을 경우에 수강 가능, 카마이클 RC 제외 수강가능 ",,W15,신앙3
2015,2,글로벌리더십학부,GEK40002,채플(한국어) 8,01,주간,교양선택,최정훈외 4명,1,999,Y,,23,,성적만P/F나감,N,4,GEK10001,01,C,N,"채플1~6을 들었을 경우에 수강 가능, 카마이클 RC 제외 수강가능 ",,W15,신앙3
2015,2,글로벌리더십학부,GEK40096,교양특론,01,주간,교양선택,송인호외 8명,3,80,Y,OH 403,86,"W2,W3",성적만P/F나감,N,1,,,,N,주제 : 민족화해와 기독교,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK40096,교양특론,02,주간,교양선택,김순권,3,60,Y,NMH 403,57,"W2,W3",일반과목,Y,1,,,,N,주제 : you can change the world,,W30,리더십및문제해결
2015,2,글로벌리더십학부,PCO10057,정보처리개론,01,주간,교양선택필수,도해영,2,60,Y,HDH 418B,70,"M1,Th1",일반과목,N,1,,,,N,4학년 우선수강,,W59,소프트웨어활용
2015,2,창의융합교육원,CCE20001,글로벌 i-융합 프로젝트-1,01,주간,전공선택,조대연외 1명,3,40,Y,ANH 313,25,"Tu6,Tu7",성적만P/F나감,N,2,CCE20001,01,D,N,,,,
2015,2,창의융합교육원,CCE20002,ICT 융합 입문,01,주간,전공선택,조대연외 2명,3,40,Y,NMH 103A,17,"W2,W3",일반과목,N,2,,,,N,,,,
2015,2,창의융합교육원,CCE20003,프로그래밍 I,01,주간,전공필수,최창범외 1명,3,40,Y,NTH 310,11,"M2,Th2",일반과목,N,2,,,,N,,,,
2015,2,창의융합교육원,CCE22001,교육심리,01,주간,전공필수,이은실,3,40,Y,OH 401,41,"W2,W3",일반과목,N,2,,,,N,,,,
2015,2,창의융합교육원,CCE22002,교육과정 및 평가,01,주간,전공필수,이은실,3,45,Y,OH 401,34,"Tu6,F6",일반과목,N,2,,,,N,,,,
2015,2,창의융합교육원,CCE30003,글로벌 i-융합 프로젝트-2,01,주간,전공선택,조대연외 1명,3,40,Y,ANH 313,4,"Tu6,Tu7",일반과목,N,3,CCE20001,01,C,N,,,,
2015,2,창의융합교육원,CCE32002,기독교교육철학,01,주간,전공선택,Richard M. Hamm,3,35,Y,NMH 110,7,"M4,Th4",일반과목,Y,3,,,,N,,,,
2015,2,창의융합교육원,CCE40001,빅데이터 분석,01,주간,전공선택,최혜봉,3,40,Y,OH 306,11,"Tu5,F5",일반과목,Y,4,,,,N,,,,
